ImageId,0,1,2,3,4,5,6,7,8,9,Label
13083,1.0,0.0,3.318938357632855e-32,0.0,0.0,0.0,0.0,0.0,0.0,1.2086477583940091e-31,0
13084,0.0,0.0,0.0,4.7308691373663796e-35,0.0,1.0,0.0,0.0,0.0,0.0,5
13085,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4
13086,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.6859220593504676e-29,4
13087,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
13088,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,6
13089,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.4203571561740536e-26,7
13090,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
13091,0.0,0.0,3.265372351987505e-35,2.5284267183912407e-37,0.0,0.0,0.0,1.0,0.0,1.8023470678660598e-20,7
13092,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.6023147069543574e-16,0.0,0.0,2
13093,0.0,0.0,4.555408310153403e-38,1.0,0.0,2.6247554584793317e-32,0.0,1.7514840557173068e-14,3.683722469866118e-24,1.2502949730049005e-18,3
13094,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,6
13095,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4
13096,0.0,0.0,1.5103475809765083e-27,2.4286029202095243e-33,0.0,0.0,0.0,0.0,1.0,0.0,8
13097,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
13098,0.0,1.5818451060823352e-29,2.451420730160593e-22,2.8339327339514636e-20,0.0,5.451165673140441e-26,1.2463349066175302e-30,0.0,1.0,1.6622140315939944e-33,8
13099,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3
13100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,7
13101,1.0,0.0,0.0,0.0,0.0,0.0,5.30444560478615e-29,0.0,0.0,0.0,0
13102,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.9639720764050777e-38,0.0,0.0,2
13103,0.0,0.0,0.0,0.0,1.4155812724270574e-18,0.0,0.0,5.281391822316521e-20,0.0,1.0,9
13104,0.0,0.0,0.0,2.8571453359055843e-24,0.0,1.0,0.0,2.006676438096632e-30,1.985534625224878e-34,1.0284954532152247e-34,5
13105,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
13106,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3
13107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,8
13108,1.7266463365778958e-37,0.0,2.9549247852552433e-30,5.381199931601057e-29,0.0,1.7819707177934534e-24,1.0,0.0,8.552687415590325e-27,0.0,6
13109,4.484959005163204e-36,5.823482971886729e-14,4.705902929998297e-28,5.963945429090373e-15,4.8429919396264924e-17,1.8584122331408636e-26,0.0,2.1909144854267958e-26,1.5223965838945837e-27,1.0,9
13110,0.0,0.0,4.219207941813514e-38,0.0,0.0,0.0,0.0,1.0,0.0,3.1827985732367693e-37,7
13111,0.0,0.0,2.19075298000441e-36,2.0404303437668974e-24,0.0,1.000080651487498e-29,0.0,0.0,1.0,1.4019874547537563e-37,8
13112,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
13113,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
13114,0.0,0.0,0.0,0.0,3.7953567905564344e-30,0.0,0.0,3.893713493741067e-38,0.0,1.0,9
13115,0.0,0.0,0.0,0.0,1.125962046436946e-21,0.0,0.0,1.8118088494487722e-38,3.0771233372291727e-33,1.0,9
13116,0.0,0.0,0.0,0.0,2.3898273419408283e-27,7.827656809042497e-37,0.0,3.318108809511635e-21,0.0,1.0,9
13117,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
13118,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
13119,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
13120,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5
13121,0.0,0.0,0.0,1.614443279583655e-12,0.0,1.0,0.0,0.0,6.497385630897805e-28,2.230786936028247e-27,5
13122,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.7119278391901194e-26,4
13123,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
13124,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.311495699404515e-29,4
13125,0.0,0.0,0.0,5.377845735861773e-25,0.0,1.0,0.0,0.0,0.0,1.9358369280211638e-26,5
13126,0.0,0.0,0.0,1.0,0.0,5.834026665919224e-20,0.0,0.0,0.0,0.0,3
13127,0.0,0.0,0.0,1.1557450107854793e-37,0.0,0.0,7.376223607578748e-35,0.0,1.0,0.0,8
13128,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,6
13129,0.0,0.0,4.560818443264468e-37,4.141579279444238e-31,0.0,0.0,0.0,1.0,0.0,0.0,7
13130,0.0,0.0,0.0,0.0,1.984245262033468e-36,0.0,0.0,1.4029957451345782e-26,1.5108822463125607e-36,1.0,9
13131,0.0,0.0,0.0,3.886492546702463e-35,0.0,1.1252169335174145e-10,0.0,0.0,1.0,1.2169757973705454e-23,8
13132,0.0,1.1394747687572099e-19,1.0,1.4046870506400842e-35,0.0,0.0,0.0,3.451481635020498e-38,3.2498313386216003e-32,0.0,2
13133,0.0,0.0,0.0,0.0,0.0,1.0,3.2282087077853997e-32,0.0,0.0,0.0,5
13134,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.5702654637647126e-35,7.512766597729617e-33,0.0,1
13135,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
13136,4.713928269291351e-23,0.0,1.0,2.7095117556875134e-16,0.0,1.7454730819372718e-23,4.264570674807148e-35,1.341240045286504e-37,1.4346891564482056e-27,1.1147774560303944e-36,2
13137,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5
13138,1.0,0.0,4.71685916177056e-31,0.0,3.124566151475116e-34,0.0,0.0,5.726592827418813e-38,0.0,5.1082081332199555e-36,0
13139,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,6
13140,0.0,1.7251882027034214e-33,0.0,0.0,2.32844478290431e-13,4.5920920995387864e-34,0.0,1.2206398044095038e-15,4.3199884865886765e-38,1.0,9
13141,0.0,0.0,0.0,3.009497279239892e-36,0.0,0.0,0.0,0.0,1.0,0.0,8
13142,0.0,0.0,0.0,1.6622626720220888e-28,0.0,8.604044362094969e-24,0.0,0.0,1.0,0.0,8
13143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,7
13144,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
13145,1.639319938618409e-38,0.0,8.042937256276894e-35,7.924649408434282e-20,0.0,1.4580769203021905e-20,1.0639180257145531e-30,0.0,1.0,7.954119944454439e-27,8
13146,0.0,0.0,0.0,0.0,1.2477944432915636e-24,0.0,0.0,2.6697414436143083e-33,4.1852922478191344e-36,1.0,9
13147,0.0,0.0,0.0,0.0,1.6446118903936552e-24,0.0,0.0,2.3096555537253416e-35,6.971028638551642e-34,1.0,9
13148,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
13149,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
13150,0.0,0.0,0.0,1.0,0.0,3.112598379204547e-34,0.0,0.0,0.0,1.4466727888593475e-38,3
13151,0.0,0.0,0.0,0.0,2.2056661843544287e-25,0.0,0.0,0.0,0.0,1.0,9
13152,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
13153,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3
13154,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4
13155,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,6
13156,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
13157,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
13158,0.0,0.0,0.0,0.0,0.9989137649536133,0.0,0.0,5.858115363724244e-27,0.0,0.0010862341150641441,4
13159,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.95238776811012e-28,4
13160,0.0,1.0,0.0,0.0,0.0,0.0,0.0,9.478082044578442e-29,1.5451364828055337e-37,0.0,1
13161,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
13162,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3
13163,0.0,0.0,6.805234343917774e-34,0.0,0.0,0.0,0.0,1.0,0.0,6.491030434477937e-32,7
13164,0.0,0.0,0.0,0.0,1.52065647467602e-18,0.0,0.0,0.0,0.0,1.0,9
13165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.99931728556535e-30,7
13166,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,6
13167,0.0,0.0,0.0,0.0,6.253361614534233e-36,0.0,0.0,1.0,0.0,1.2039403380961484e-16,7
13168,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,6
13169,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3
13170,0.0,4.129104618713244e-37,0.0,0.0,1.0,0.0,0.0,1.7803879486055725e-16,0.0,8.397484929645316e-10,4
13171,0.0,0.0,0.0,0.0,2.220887810188492e-26,0.0,0.0,1.2640428536826364e-35,0.0,1.0,9
13172,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,6
13173,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,6
13174,0.0,0.0,0.0,0.0,2.418336226878797e-37,0.0,0.0,0.0,0.0,1.0,9
13175,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
13176,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4
13177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,7
13178,0.0,0.0,1.8382807953393863e-20,9.060209413426098e-29,0.0,0.0,0.0,1.0,0.0,5.488925619334142e-29,7
13179,1.1004695993754058e-31,5.145293469687698e-19,1.1768277471184988e-23,8.109810698743883e-23,0.0,9.635180376438877e-26,2.349759909760399e-22,3.6226885819637585e-37,1.0,4.2587129656844675e-30,8
13180,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.185445415588727e-26,0.0,1.0,9
13181,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3
13182,1.0,0.0,0.0,0.0,0.0,0.0,1.3604026684919455e-31,0.0,0.0,0.0,0
13183,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3
13184,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
13185,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0373645093045716e-35,0.0,0.0,2
13186,3.9445012117006296e-28,1.2243507619108187e-38,5.402146507424236e-32,7.373388820299794e-32,0.9999383687973022,1.4436092935786296e-27,4.205345455953294e-27,2.0241711808921536e-06,9.662758490229622e-23,5.956560198683292e-05,4
13187,0.0,0.0,0.0,1.0,0.0,4.479178906011697e-29,0.0,0.0,0.0,2.2674719533124378e-28,3
13188,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
13189,0.0,0.0,2.5686545203885977e-30,0.0,4.705469956872675e-29,0.0,0.0,1.0,1.9678427608280777e-36,4.849566060942334e-20,7
13190,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.447579083751713e-38,0.0,1.0,9
13191,1.0741884362732433e-21,2.3539937060156583e-32,1.0205782185777958e-19,5.607923667422565e-35,4.098738281754777e-05,2.0975340908613305e-10,0.9999589920043945,2.0031630092380695e-27,3.043087726251059e-10,1.85044236525244e-25,6
13192,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
13193,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
13194,0.0,0.0,4.044062031341547e-33,1.950129493939309e-31,0.0,7.450013419558145e-32,3.2336849893586292e-37,1.0238474004673358e-37,1.0,3.3786789871472346e-35,8
13195,0.0,0.0,0.0,1.0,0.0,9.57981052470284e-32,0.0,0.0,0.0,0.0,3
13196,0.0,0.0,0.0,1.0,0.0,1.827639146710461e-27,0.0,0.0,0.0,0.0,3
13197,0.0,0.0,0.0,8.065702162456413e-28,0.0,1.0,0.0,0.0,0.0,0.0,5
13198,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
13199,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
13200,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
13201,0.0,0.0,1.0,1.5235093467745916e-38,0.0,0.0,6.997175262252738e-31,4.542962404981665e-32,1.421465188968932e-23,0.0,2
13202,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
13203,0.0,0.0,6.307207994506144e-24,0.0,0.0,0.0,0.0,1.0,3.6095130693347294e-38,0.0,7
13204,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
13205,0.0,0.0,6.833820208395613e-35,2.1359540506807154e-33,0.0,8.070189434027125e-22,0.0,0.0,1.0,0.0,8
13206,0.0,0.0,0.0,1.0,0.0,1.8353748187166794e-33,0.0,0.0,1.4741249478867137e-24,0.0,3
13207,0.0,0.0,0.0,4.988147140810768e-35,0.0,1.0,0.0,0.0,0.0,0.0,5
13208,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5
13209,0.0,0.0,0.0,3.703109374697533e-09,0.0,0.0,0.0,1.0,0.0,2.0095877783919455e-37,7
13210,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,6
13211,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
13212,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
13213,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
13214,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
13215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,7
13216,0.0,0.0,0.0,0.0,0.0,1.0,6.66644578441293e-23,0.0,1.0750047512545273e-18,0.0,5
13217,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3
13218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,7
13219,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
13220,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
13221,1.5853657438465106e-37,1.4286950249359199e-15,2.524962036937094e-17,7.357724371104268e-06,1.1078726694967453e-18,9.436663309971633e-36,0.0,0.9999918937683105,2.9276793849338434e-16,7.50786341541243e-07,7
13222,1.1581976924364373e-24,0.0,3.193487173455192e-38,3.4162434027328294e-24,2.3573236148623993e-26,4.0848732285282016e-24,0.0,1.9672457947410877e-25,8.685992244454817e-32,1.0,9
13223,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4
13224,0.0,0.0,2.168377440995746e-30,1.4790502301363146e-21,3.417436436385162e-35,5.709008020194395e-17,1.0825429772492076e-27,0.0,1.0,1.2673918189371298e-23,8
13225,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
13226,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
13227,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4
13228,0.0,0.0,0.0,1.0,0.0,1.9953207304898438e-35,0.0,0.0,4.128213100523022e-34,0.0,3
13229,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,7
13230,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
13231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,7
13232,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3
13233,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4
13234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.908957183915126e-22,7
13235,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
13236,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
13237,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5
13238,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,6
13239,0.0,0.0,0.0,0.0,1.8742425078110978e-22,8.133887831333625e-37,0.0,2.7843333757460717e-25,5.215042590041469e-36,1.0,9
13240,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,7
13241,0.0,2.3786023080293776e-36,1.836747575713249e-33,1.6092152160503484e-14,1.5523177431996762e-18,4.5751295056822605e-20,0.0,5.956315302091397e-12,4.3237639764562806e-23,1.0,9
13242,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
13243,1.1135863747564937e-36,1.9153457556366128e-29,2.008659167928051e-29,0.034229576587677,4.925152058758866e-31,0.9657704830169678,5.150197991032496e-34,3.9373704259888805e-30,8.456435485230073e-17,1.0249007341037408e-16,5
13244,0.0,0.0,0.0,0.0,7.058338481458968e-35,0.0,0.0,0.0,0.0,1.0,9
13245,0.0,0.0,8.749015930322167e-38,1.0,0.0,6.22630891289333e-10,0.0,0.0,1.9889463721675862e-26,0.0,3
13246,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.260066771755527e-22,4
13247,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4
13248,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5
13249,0.0,0.0,0.0,0.0,2.0056972793151685e-22,0.0,0.0,3.692585106215455e-32,2.7881154707485407e-26,1.0,9
13250,0.0,0.0,0.0,0.0,6.92351478954942e-33,0.0,0.0,2.26615824494196e-35,0.0,1.0,9
13251,0.0,0.0,0.0,0.0,6.415316279104185e-30,0.0,0.0,6.537184046225373e-22,5.712944157120178e-27,1.0,9
13252,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4
13253,0.0,0.0,0.0,9.68977374190373e-25,0.0,1.0,0.0,0.0,0.0,0.0,5
13254,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
13255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,7
13256,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3
13257,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
13258,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3
13259,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3
13260,0.0,0.0,2.511798108149802e-35,3.326619625468303e-32,0.0,0.0,0.0,0.0,1.0,0.0,8
13261,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
13262,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.9518927051900835e-22,4
13263,0.0,0.0,3.530844090590665e-35,1.4877661450090806e-19,0.0,6.28826579071933e-20,1.0739748733409175e-35,0.0,1.0,1.841030855000539e-36,8
13264,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
13265,8.4693477125534795e-19,0.0,1.6848313464644066e-34,3.029082648490581e-25,0.0,1.3333221312684242e-23,1.0,0.0,1.2974712824684333e-24,5.500408121253373e-38,6
13266,1.0,0.0,1.3568652331252188e-20,6.840817292601134e-33,2.078791275685914e-34,0.0,0.0,9.3251048303308e-18,2.820731448363e-20,2.2708064411828117e-34,0
13267,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
13268,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,6
13269,4.4080571165224485e-20,1.9541358137857816e-31,3.6693956006545236e-28,1.8869344370970122e-28,1.3216625911417213e-19,7.2348367297081495e-09,1.828531683706336e-12,7.791387070384991e-18,1.0,7.49968309676774e-10,8
13270,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
13271,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,7
13272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,7
13273,0.0,0.0,0.0,1.0,0.0,1.6213931663109302e-19,0.0,0.0,0.0,0.0,3
13274,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,6
13275,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
13276,1.0,0.0,4.072897062932472e-29,0.0,3.4280036918040577e-25,0.0,1.4726269430129718e-28,7.250577735769782e-26,1.0118491639329215e-23,3.5905916369489976e-14,0
13277,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,6
13278,0.0,0.0,0.0,1.0,0.0,1.5286279544624695e-21,0.0,0.0,0.0,0.0,3
13279,0.0,0.0,0.0,0.0,1.1190904814088619e-34,0.0,0.0,4.6367378352850226e-24,1.4112442306221072e-36,1.0,9
13280,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3
13281,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4
13282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,7
13283,4.881522076095143e-37,1.6768911030073374e-29,5.056827109020327e-22,4.493257765858516e-09,4.142893844017709e-37,1.0,6.883459567976375e-18,1.5378776787144747e-25,2.850037698010554e-16,5.6204312868145626e-18,5
13284,0.0,0.0,0.0,0.0,0.0,1.4050817511537056e-30,1.0,0.0,0.0,0.0,6
13285,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.9038101766512624e-32,4
13286,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
13287,0.0,0.0,1.0,1.1762057171851051e-35,0.0,0.0,0.0,1.6937607446874005e-29,1.0349804813482545e-36,8.658034580688448e-33,2
13288,3.490989304705298e-26,6.877449273645564e-18,1.0,4.690270456633554e-15,5.544368981183049e-32,2.8445484985143307e-19,0.0,2.2784253650431907e-11,1.2459847416280398e-20,1.7575331874562906e-23,2
13289,0.0,0.0,0.0,8.355104474817137e-35,0.0,1.0,0.0,0.0,0.0,5.478490208671723e-28,5
13290,0.0,0.0,0.0,1.0,0.0,1.351573892785698e-37,0.0,0.0,0.0,0.0,3
13291,4.744568742156166e-29,0.0,5.62851056806616e-23,9.09337221780562e-25,0.0,0.0,0.0,0.9853276014328003,0.0,0.014672476798295975,7
13292,0.0,0.0,1.1900108163985737e-36,1.926485936569991e-36,0.0,0.0,0.0,0.0,1.0,0.0,8
13293,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
13294,1.0,0.0,2.05897785998763e-38,0.0,2.2801736158731787e-33,0.0,6.455984646736691e-26,0.0,1.3214464844852675e-33,4.5165797310054266e-38,0
13295,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,6
13296,0.0,1.0,9.263249306736674e-38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
13297,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,6
13298,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.3250761057476138e-37,4
13299,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4
13300,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
13301,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,7.290471060613367e-38,4
13302,1.0,0.0,3.251329946982105e-33,0.0,0.0,0.0,0.0,0.0,0.0,1.2309463125878647e-29,0
13303,0.0,0.0,0.0,1.4444742873608724e-13,0.0,1.0,1.2308261592353124e-26,6.016722651619769e-33,3.187598771633819e-14,1.849831919586986e-12,5
13304,0.0,0.0,0.0,1.6127874095324765e-27,0.0,1.0,0.0,0.0,1.3182516879273168e-37,0.0,5
13305,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
13306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,7
13307,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
13308,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4
13309,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
13310,0.0,0.0,2.780297119620702e-27,9.13457438340375e-30,0.0,0.0,0.0,0.0,1.0,0.0,8
13311,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,7.656085394458015e-35,4
13312,0.0,0.0,0.0,0.0,9.231223554734375e-22,0.0,0.0,1.6140073223202325e-18,2.1421037843237937e-28,1.0,9
13313,0.0,0.0,0.0,0.0,0.0,2.572644971692703e-38,0.0,0.0,1.0,0.0,8
13314,1.0,0.0,1.3053057360127134e-38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
13315,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3
13316,0.0,0.0,0.0,1.2923540058194537e-31,0.0,1.0,0.0,0.0,0.0,1.7384917941925204e-20,5
13317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,9.985405093850959e-30,7
13318,1.9526825596140927e-25,1.6454606774352065e-12,5.391478308443348e-36,2.5378202691315003e-30,0.17934632301330566,9.010477372444029e-37,0.0,8.142051265922759e-16,1.9912017074938072e-19,0.8206536769866943,9
13319,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4
13320,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,6
13321,0.0,3.2944992295427055e-27,1.1185552670071124e-36,0.13531509041786194,0.0,0.8646849393844604,1.170941032128404e-34,1.2538000474530174e-18,1.2821475042853706e-34,8.192893194044764e-30,5
13322,0.0,0.0,0.0,0.0,0.0,2.84237452316959e-37,0.0,0.0,1.0,0.0,8
13323,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,6
13324,0.0,0.0,0.0,9.597826618500097e-28,7.184673193977257e-31,8.834171156441029e-37,0.0,2.363197555746551e-23,1.0340341945539374e-27,1.0,9
13325,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3
13326,0.0,2.642221157877828e-35,0.0,0.0,0.0,1.5412476961650893e-34,0.0,0.0,1.0,1.2517413116156107e-25,8
13327,0.0,6.820212192889292e-22,2.698841283813494e-32,4.288753698393848e-23,0.0,0.9996671676635742,2.929887171347778e-18,4.615521026808651e-24,0.0003328542225062847,5.087589301688385e-21,5
